subid,trial,person,role,target,rep_num,age,experiment,utterance,correct
111,19,left,director,C1,2,NA,adult-adult,"um, yeah, the guy crouching, almost like yeah kneeling",TRUE
111,19,right,matcher,C1,2,NA,adult-adult,like kneeling down?,TRUE
111,20,left,matcher,E1,2,NA,adult-adult,ok,TRUE
111,20,right,director,E1,2,NA,adult-adult,"um, the one that's not running, the other one",TRUE
111,21,right,director,K1,3,NA,adult-adult,"um, the one with the arrow at the end",TRUE
111,22,left,director,H1,3,NA,adult-adult,"uh, the one with the tray, almost",TRUE
111,23,right,director,I1,3,NA,adult-adult,the one with the tray,TRUE
111,24,left,director,E1,3,NA,adult-adult,"um, not the one with the tray, it looks like someone jumping, kind of",TRUE
111,25,right,director,C1,3,NA,adult-adult,the one like bowing down,TRUE
111,26,left,director,F1,3,NA,adult-adult,"um, the one that doesn't look like a person",TRUE
111,27,right,director,A1,3,NA,adult-adult,"uh, the one who's running",TRUE
111,28,left,director,G1,3,NA,adult-adult,"um, sitting on the block",TRUE
111,29,left,matcher,D1,3,NA,adult-adult,ok,TRUE
111,29,right,director,D1,3,NA,adult-adult,the one that does not have an arrow,TRUE
111,30,left,director,B1,3,NA,adult-adult,"uh, walking person",TRUE
111,31,left,director,A1,4,NA,adult-adult,the running person,TRUE
111,32,left,matcher,F1,4,NA,adult-adult,ok,TRUE
111,32,right,director,F1,4,NA,adult-adult,"the one that is not the person who is like bowing down, the other one",TRUE
111,33,left,director,D1,4,NA,adult-adult,"um, the one that looks like a plane, like i don't really",TRUE
111,34,left,matcher,E1,4,NA,adult-adult,ok,TRUE
111,34,right,director,E1,4,NA,adult-adult,the one that is not serving something,TRUE
111,35,left,director,K1,4,NA,adult-adult,"uh, the one with the arrow at the end",TRUE
111,36,right,director,H1,4,NA,adult-adult,the one serving something,TRUE
111,37,left,director,I1,4,NA,adult-adult,"uh, the one with the tray",TRUE
111,38,right,director,B1,4,NA,adult-adult,the one walking,TRUE
111,39,left,director,C1,4,NA,adult-adult,"uh, kneeling",TRUE
111,40,right,director,G1,4,NA,adult-adult,sitting on a block,TRUE
112,1,right,director,C1,1,NA,adult-adult,"um, okay, there's like a square and it's way to the right or like, diamond, kind of",TRUE
112,2,left,director,E1,1,NA,adult-adult,"it's kinda like leaping, it's got one arm up in the air",TRUE
112,2,right,matcher,E1,1,NA,adult-adult,"leaping, ok yeah",TRUE
112,3,right,director,A1,1,NA,adult-adult,"uh it's like kicking, kind of, it looks like he's about to kick something",TRUE
112,4,left,director,H1,1,NA,adult-adult,"um, this one, like, it looks like someone's holding out a hat, kind of, for, like a street performer, holding out a hat",TRUE
112,4,right,matcher,H1,1,NA,adult-adult,ok,TRUE
112,5,left,matcher,B1,1,NA,adult-adult,ok,TRUE
112,5,right,director,B1,1,NA,adult-adult,"uh, this one has like, looks like someone who has their head down, kinda looks like sad",TRUE
112,6,left,director,K1,1,NA,adult-adult,this one looks like a dog on its rear legs,TRUE
112,6,right,matcher,K1,1,NA,adult-adult,yeah,TRUE
112,7,left,matcher,G1,1,NA,adult-adult,ok,TRUE
112,7,right,director,G1,1,NA,adult-adult,"uh, this one looks like someone's like sitting, not like laying down, but like, sitting",TRUE
112,8,left,director,D1,1,NA,adult-adult,this one's the one lying down,TRUE
112,9,left,matcher,F1,1,NA,adult-adult,ok,TRUE
112,9,right,director,F1,1,NA,adult-adult,"oh, this is the not dog one",TRUE
112,10,left,director,I1,1,NA,adult-adult,"um, this is the one, kinda hunched over, it's not leaping",TRUE
112,11,left,director,B1,2,NA,adult-adult,"uh, this is the one with the head down",TRUE
112,12,right,director,E1,2,NA,adult-adult,"uh, leaping",TRUE
112,13,left,director,F1,2,NA,adult-adult,"um, not bent, not like praying",TRUE
112,13,right,matcher,F1,2,NA,adult-adult,not bent over? ok,TRUE
112,14,right,director,I1,2,NA,adult-adult,"uh, this is the one that's like holding out a triangle",TRUE
112,15,left,director,G1,2,NA,adult-adult,this is the sitting one,TRUE
112,16,right,director,D1,2,NA,adult-adult,"uh, laying down",TRUE
112,17,left,director,A1,2,NA,adult-adult,kicking,TRUE
112,18,right,director,K1,2,NA,adult-adult,"uh, dog",TRUE
112,19,left,director,C1,2,NA,adult-adult,praying,TRUE
112,20,right,director,H1,2,NA,adult-adult,"uh, it's like holding out a hat",TRUE
112,21,right,director,G1,3,NA,adult-adult,"uh, sitting",TRUE
112,22,left,director,E1,3,NA,adult-adult,leaping,TRUE
112,23,right,director,C1,3,NA,adult-adult,"uh, praying",TRUE
112,24,left,director,I1,3,NA,adult-adult,holding out the triangle,TRUE
112,25,right,director,F1,3,NA,adult-adult,the funky one that's not sitting,TRUE
112,26,left,director,K1,3,NA,adult-adult,dog,TRUE
112,27,right,director,A1,3,NA,adult-adult,"uh, kicking",TRUE
112,28,left,director,H1,3,NA,adult-adult,"uh, holding out the hat",TRUE
112,29,right,director,B1,3,NA,adult-adult,"uh, like sad looking one",TRUE
112,30,left,director,D1,3,NA,adult-adult,lying down,TRUE
112,31,left,director,C1,4,NA,adult-adult,praying,TRUE
112,32,right,director,E1,4,NA,adult-adult,"uh, leaping",TRUE
112,33,left,director,F1,4,NA,adult-adult,funky one,TRUE
112,34,right,director,I1,4,NA,adult-adult,now holding out triangle,TRUE
112,35,left,director,G1,4,NA,adult-adult,"uh, the sitting",TRUE
112,36,right,director,D1,4,NA,adult-adult,"uh, laying down",TRUE
112,37,left,director,A1,4,NA,adult-adult,kicking,TRUE
112,38,right,director,K1,4,NA,adult-adult,"uh, the dog one",TRUE
112,39,left,director,B1,4,NA,adult-adult,sad guy,TRUE
112,40,right,director,H1,4,NA,adult-adult,"uh, holding out, something",TRUE
113,1,right,director,B1,1,NA,adult-adult,"um, ok, it's like a person with a square head",TRUE
113,2,left,director,K1,1,NA,adult-adult,it's like a thing on two legs bending over that looks like it has a triangle on its head,TRUE
113,3,right,director,E1,1,NA,adult-adult,"um, it's the one with the bigger square head",TRUE
113,4,left,director,G1,1,NA,adult-adult,"hm, it's the one that looks like it's sitting",TRUE
113,5,right,director,D1,1,NA,adult-adult,"uh, it looks like it's laying down flat",TRUE
113,6,left,director,I1,1,NA,adult-adult,"it's the one that's like, looks like it's holding a triangle",TRUE
113,7,right,director,C1,1,NA,adult-adult,"um, it's the one that kinda looks like a xxx leaping",TRUE
113,8,left,director,A1,1,NA,adult-adult,"um, it's the one that has two legs that looks like it's running",TRUE
113,9,right,director,H1,1,NA,adult-adult,"um, it's the one with the tiny head",TRUE
113,10,left,director,F1,1,NA,adult-adult,"um, it's the wriggly two feet, and like a weird shaped body",TRUE
113,11,left,director,H1,2,NA,adult-adult,"um, it's the thick one that looks like it's holding another bowl",TRUE
113,12,right,director,G1,2,NA,adult-adult,"uh, it's the one with like the square base and triangle. the base is like, square. the other one...",TRUE
113,13,left,director,D1,2,NA,adult-adult,"um, it's the one that's like laying flat",TRUE
113,14,right,director,K1,2,NA,adult-adult,"um, it's the one that's like prostrated, or like offering somthing",TRUE
113,15,left,director,E1,2,NA,adult-adult,it's the one with two legs in the air and a body that's like a,TRUE
113,16,right,director,I1,2,NA,adult-adult,it's the one that's like giving something,TRUE
113,17,left,director,C1,2,NA,adult-adult,"it's the one that's like bent over, like kneeling",TRUE
113,18,right,director,A1,2,NA,adult-adult,"um, it's the one that's not giving, bending",TRUE
113,19,left,director,B1,2,NA,adult-adult,it's the one that looks like it's walking with its head down,TRUE
113,20,right,director,F1,2,NA,adult-adult,um it's the one that doesn't look like it's giving anything,TRUE
113,21,right,director,H1,3,NA,adult-adult,"um, it's the one that doesn't look like it has two legs",TRUE
113,22,left,director,K1,3,NA,adult-adult,it's the one that looks like it's giving,TRUE
113,23,right,director,D1,3,NA,adult-adult,it's the one that's flat,TRUE
113,24,left,director,G1,3,NA,adult-adult,"it's the one with the square base, that's not giving",TRUE
113,25,right,director,B1,3,NA,adult-adult,walking,TRUE
113,26,left,director,A1,3,NA,adult-adult,walking,TRUE
113,27,right,director,C1,3,NA,adult-adult,"um, like, jumping",TRUE
113,28,left,director,I1,3,NA,adult-adult,giving,TRUE
113,29,right,director,E1,3,NA,adult-adult,"uh, xxx",TRUE
113,30,left,director,F1,3,NA,adult-adult,"it's the one that has, uh yeah",TRUE
113,30,right,matcher,F1,3,NA,adult-adult,wings?,TRUE
113,31,right,matcher,E1,4,NA,adult-adult,it looks like it's leaping,TRUE
113,32,right,director,A1,4,NA,adult-adult,"um, walking",TRUE
113,33,left,director,H1,4,NA,adult-adult,"um, giving",TRUE
113,34,right,director,F1,4,NA,adult-adult,wings,TRUE
113,35,left,director,D1,4,NA,adult-adult,flat,TRUE
113,36,right,director,K1,4,NA,adult-adult,giving,TRUE
113,37,left,director,B1,4,NA,adult-adult,walking,TRUE
113,38,right,director,I1,4,NA,adult-adult,giving,TRUE
113,39,left,director,C1,4,NA,adult-adult,"the kneeling thing, the one that's",TRUE
113,40,right,director,G1,4,NA,adult-adult,sitting,TRUE
114,1,left,matcher,A1,1,NA,adult-adult,"running towards the left, okay just one square is the head? ah, okay",TRUE
114,1,right,director,A1,1,NA,adult-adult,"um, it's like a, one with the square as the head kinda like  aperson running towards the left yeah it's like, there's a square at the top that is like yeah",TRUE
114,2,left,director,F1,1,NA,adult-adult,"um, there's a per- it looks like a person with, it's almost like on one heel they're back, the other foot is far out in front of them, and something like arms are up in the air",TRUE
114,3,left,matcher,D1,1,NA,adult-adult,"ok, i see it",TRUE
114,3,right,director,D1,1,NA,adult-adult,"so, um, this one is more like, lying down, um, there is, it's not the one that has two triangles looking like feet at the bottom",TRUE
114,4,left,director,C1,1,NA,adult-adult,"uh so there's one figure that looks like it's jumping, and there's one figure that looks like it's crouching, and it's the figure crouching",TRUE
114,5,right,director,B1,1,NA,adult-adult,"um, this looks like the one that's standing up",TRUE
114,6,left,director,H1,1,NA,adult-adult,"um it looks like there's a figure who's jumping in the air, clicking their heels, almost. and then another figure...",FALSE
114,7,left,matcher,G1,1,NA,adult-adult,ok,TRUE
114,7,right,director,G1,1,NA,adult-adult,"um, ok so it's like more of a sitting down type figure that has like a solid base at the bottom",TRUE
114,8,left,director,I1,1,NA,adult-adult,"um, so not the jumping figure, but the figure that looks like they're holding, uh she's holding something",TRUE
114,9,right,director,E1,1,NA,adult-adult,"this the jumping figure, with like it's feet out behind it, its little triangle feet",TRUE
114,10,left,director,K1,1,NA,adult-adult,"um this is a figure with a straight back at an angle and sort of a triangle popping out where the bum might be, almost like... yeah",TRUE
114,10,right,matcher,K1,1,NA,adult-adult,"like the arrow-y head, pointing?",TRUE
114,11,left,director,G1,2,NA,adult-adult,"um so this is again the figure who looks like they might be wearing a dress, on a solid base",TRUE
114,12,left,matcher,I1,2,NA,adult-adult,gotcha,TRUE
114,12,right,director,I1,2,NA,adult-adult,"um this is the one that looks like it's handing a triangle, um, out",TRUE
114,13,left,director,E1,2,NA,adult-adult,this is the figure with the heel-click jump,TRUE
114,14,left,matcher,C1,2,NA,adult-adult,ok,TRUE
114,14,right,director,C1,2,NA,adult-adult,"um, this kinda looks like he's kneeling down on his hands and knees, like his head is pointing down",TRUE
114,15,left,director,D1,2,NA,adult-adult,"uh this figure looks like, uh,  they're just sprawling out, uh, as they read a book",TRUE
114,16,right,director,H1,2,NA,adult-adult,"um so it's like the standing up kind of one, with it's, um, vertical",TRUE
114,17,left,director,B1,2,NA,adult-adult,"um, this is a figure who looks like their, their weight is on their front foot, they're leaning onto that front foot",TRUE
114,18,right,director,F1,2,NA,adult-adult,"um, this one has like two triangle feet, um facing different directions, and like the head leaning back",TRUE
114,19,left,director,A1,2,NA,adult-adult,"hm, sort of looks like this figure is running with one left behind",TRUE
114,20,right,director,K1,2,NA,adult-adult,"um this one looks like it has like a tail behind it, and it's leaning forward, and has an arrow head",TRUE
114,21,right,director,A1,3,NA,adult-adult,um this is the one that looks like it's running forward with it's leg behind it,TRUE
114,22,left,director,F1,3,NA,adult-adult,"um this is the figure with the two triangle feet far apart, and something like arms raised, and head on a tilt",TRUE
114,23,right,director,D1,3,NA,adult-adult,um this one looks like it's laying down horizontally,TRUE
114,24,left,director,H1,3,NA,adult-adult,uh this figure is standing straight and looks to be holding something up,TRUE
114,25,right,director,B1,3,NA,adult-adult,um this one looks like it's walking forward with like its head tilted down,TRUE
114,26,left,director,K1,3,NA,adult-adult,"uh this figure is sort of leaning forward with like, the tail, sort of protruding",TRUE
114,26,right,matcher,K1,3,NA,adult-adult,mhm,TRUE
114,27,right,director,G1,3,NA,adult-adult,um this is like the one with the solid square base,TRUE
114,28,left,director,C1,3,NA,adult-adult,"this is again the figure crouching on knees and hands, it looks like?",TRUE
114,29,right,director,E1,3,NA,adult-adult,"um this has like two triangle feet that are parallel to each other, looks like it's jumping in the air with arms up",TRUE
114,30,left,director,I1,3,NA,adult-adult,um this figure is standing leaning forward a bit and holding a triangular vessel or shape,TRUE
114,31,left,director,E1,4,NA,adult-adult,"uh this figure looks to be jumping in the air, again those triangular feet",TRUE
114,32,right,director,F1,4,NA,adult-adult,um this one also has triangular feet and a head that's tilted back,TRUE
114,33,left,director,G1,4,NA,adult-adult,"uh this is again the figure with the triangular dress type thing, on the square base",TRUE
114,34,right,director,I1,4,NA,adult-adult,um this one looks like it's handing a triangle out,TRUE
114,35,left,director,B1,4,NA,adult-adult,"uh this figure is standing leaning onto the front leg, looking down",TRUE
114,36,right,director,H1,4,NA,adult-adult,"um, this one is like handing a triangle out but it's closer to its body",TRUE
114,37,left,director,D1,4,NA,adult-adult,this figure is lying down with one foot in the air,TRUE
114,38,right,director,C1,4,NA,adult-adult,"um this one is, uh, looks like it's kinda doing a handstand and is towards the ground",TRUE
114,39,left,director,A1,4,NA,adult-adult,uh this figure looks to be running,TRUE
114,40,right,director,K1,4,NA,adult-adult,um this one looks like it's leaning forward and has an arrow as a head,TRUE
115,1,right,director,A1,1,NA,adult-adult,"ok it's, select the thing that's with the, with the rotated square at the top",TRUE
115,2,left,director,G1,1,NA,adult-adult,"um, select the one that is, uh, upright, not horizontal",TRUE
115,2,right,matcher,G1,1,NA,adult-adult,ok,TRUE
115,3,right,director,K1,1,NA,adult-adult,"select the, the one with the, like, rotated house shape on top",TRUE
115,4,left,director,B1,1,NA,adult-adult,"uh select the one that is upright, not horizontal",TRUE
115,4,right,matcher,B1,1,NA,adult-adult,ok,TRUE
115,5,left,matcher,I1,1,NA,adult-adult,ok,TRUE
115,5,right,director,I1,1,NA,adult-adult,"select the, like the humanlike figure holding up the triangle",TRUE
115,6,left,director,C1,1,NA,adult-adult,"uh, select the one that's not the humanlike figure holding the triangle",TRUE
115,7,right,director,D1,1,NA,adult-adult,"um, select the one that's, uh, more horizontal",TRUE
115,8,left,director,H1,1,NA,adult-adult,"um, select the one that's uh thicker",TRUE
115,8,right,matcher,H1,1,NA,adult-adult,yeah that's what i was going to say,TRUE
115,9,right,director,E1,1,NA,adult-adult,"um, select the one that looks like its arms are up in the air",TRUE
